instance,family,file,n_stops,dec_mean_s,dec_max_s,run_infeasible,n_scenarios,horizon_h
RlongCfewTlarge_10,RlongCfewTlarge,RlongCfewTlarge_10_LA_MIPTAIL_20260818_111122_000.json,147,88.9,545.9,False,25,24.0
RlongCfewTlarge_12,RlongCfewTlarge,RlongCfewTlarge_12_LA_MIPTAIL_20260817_150716_036.json,181,82.7,240.4,False,25,24.0
RlongCfewTlarge_13,RlongCfewTlarge,RlongCfewTlarge_13_LA_MIPTAIL_20260817_150727_036.json,173,96.2,551.1,False,25,24.0
RlongCfewTlarge_14,RlongCfewTlarge,RlongCfewTlarge_14_LA_MIPTAIL_20260817_150740_036.json,150,94.6,638.9,False,25,24.0
RlongCfewTlarge_15,RlongCfewTlarge,RlongCfewTlarge_15_LA_MIPTAIL_20260817_150752_036.json,157,101.1,713.2,False,25,24.0
RlongCfewTlarge_16,RlongCfewTlarge,RlongCfewTlarge_16_LA_MIPTAIL_20260817_150754_036.json,140,81.2,214.4,False,25,24.0
RlongCfewTlarge_17,RlongCfewTlarge,RlongCfewTlarge_17_LA_MIPTAIL_20260818_111057_010.json,150,76.6,264.4,False,25,24.0
RlongCfewTlarge_18,RlongCfewTlarge,RlongCfewTlarge_18_LA_MIPTAIL_20260817_150807_036.json,177,77.7,276.5,False,25,24.0
RlongCfewTlarge_19,RlongCfewTlarge,RlongCfewTlarge_19_LA_MIPTAIL_20260817_150812_036.json,183,76.0,224.9,False,25,24.0
RlongCfewTlarge_2,RlongCfewTlarge,RlongCfewTlarge_2_LA_MIPTAIL_20260817_150716_000.json,178,98.6,636.2,False,25,24.0
RlongCfewTlarge_20,RlongCfewTlarge,RlongCfewTlarge_20_LA_MIPTAIL_20260818_111122_009.json,160,91.6,418.2,False,25,24.0
RlongCfewTlarge_21,RlongCfewTlarge,RlongCfewTlarge_21_LA_MIPTAIL_20260817_150941_072.json,178,84.8,335.7,False,25,24.0
RlongCfewTlarge_23,RlongCfewTlarge,RlongCfewTlarge_23_LA_MIPTAIL_20260817_150727_072.json,180,82.1,263.7,False,25,24.0
RlongCfewTlarge_25,RlongCfewTlarge,RlongCfewTlarge_25_LA_MIPTAIL_20260817_150752_072.json,174,81.3,318.6,False,25,24.0
RlongCfewTlarge_3,RlongCfewTlarge,RlongCfewTlarge_3_LA_MIPTAIL_20260817_150727_000.json,148,76.5,197.5,False,25,24.0
RlongCfewTlarge_6,RlongCfewTlarge,RlongCfewTlarge_6_LA_MIPTAIL_20260817_150754_000.json,153,90.5,281.4,False,25,24.0
RlongCfewTlarge_7,RlongCfewTlarge,RlongCfewTlarge_7_LA_MIPTAIL_20260817_150800_000.json,190,82.0,263.4,False,25,24.0
RlongCfewTlarge_8,RlongCfewTlarge,RlongCfewTlarge_8_LA_MIPTAIL_20260818_111103_000.json,180,100.7,508.1,False,25,24.0
RlongCfewTlarge_9,RlongCfewTlarge,RlongCfewTlarge_9_LA_MIPTAIL_20260818_111117_000.json,169,86.3,434.1,False,25,24.0
RlongCfewTmedium_10,RlongCfewTmedium,RlongCfewTmedium_10_LA_MIPTAIL_20260817_150816_001.json,175,83.2,229.3,False,25,24.0
RlongCfewTmedium_11,RlongCfewTmedium,RlongCfewTmedium_11_LA_MIPTAIL_20260817_150941_037.json,178,85.4,243.8,False,25,24.0
RlongCfewTmedium_13,RlongCfewTmedium,RlongCfewTmedium_13_LA_MIPTAIL_20260817_150727_037.json,166,88.7,358.0,False,25,24.0
RlongCfewTmedium_14,RlongCfewTmedium,RlongCfewTmedium_14_LA_MIPTAIL_20260817_150740_037.json,178,83.0,285.9,False,25,24.0
RlongCfewTmedium_16,RlongCfewTmedium,RlongCfewTmedium_16_LA_MIPTAIL_20260817_150754_037.json,182,106.2,505.2,False,25,24.0
RlongCfewTmedium_17,RlongCfewTmedium,RlongCfewTmedium_17_LA_MIPTAIL_20260817_150800_037.json,173,89.5,275.8,False,25,24.0
RlongCfewTmedium_18,RlongCfewTmedium,RlongCfewTmedium_18_LA_MIPTAIL_20260817_150807_037.json,142,84.8,243.5,False,25,24.0
RlongCfewTmedium_19,RlongCfewTmedium,RlongCfewTmedium_19_LA_MIPTAIL_20260817_150812_037.json,164,113.8,1381.1,False,25,24.0
RlongCfewTmedium_2,RlongCfewTmedium,RlongCfewTmedium_2_LA_MIPTAIL_20260817_150716_001.json,177,84.7,342.3,False,25,24.0
RlongCfewTmedium_21,RlongCfewTmedium,RlongCfewTmedium_21_LA_MIPTAIL_20260817_150941_073.json,174,90.1,430.2,False,25,24.0
RlongCfewTmedium_23,RlongCfewTmedium,RlongCfewTmedium_23_LA_MIPTAIL_20260817_150727_073.json,165,89.9,480.1,False,25,24.0
RlongCfewTmedium_24,RlongCfewTmedium,RlongCfewTmedium_24_LA_MIPTAIL_20260817_150740_073.json,166,94.5,373.2,False,25,24.0
RlongCfewTmedium_3,RlongCfewTmedium,RlongCfewTmedium_3_LA_MIPTAIL_20260817_150727_001.json,176,81.1,211.6,False,25,24.0
RlongCfewTmedium_4,RlongCfewTmedium,RlongCfewTmedium_4_LA_MIPTAIL_20260817_150740_001.json,171,95.4,350.1,False,25,24.0
RlongCfewTmedium_5,RlongCfewTmedium,RlongCfewTmedium_5_LA_MIPTAIL_20260817_150752_001.json,172,81.6,272.4,False,25,24.0
RlongCfewTmedium_7,RlongCfewTmedium,RlongCfewTmedium_7_LA_MIPTAIL_20260818_111057_000.json,147,81.1,273.4,False,25,24.0
RlongCfewTmedium_8,RlongCfewTmedium,RlongCfewTmedium_8_LA_MIPTAIL_20260817_150807_001.json,156,80.1,236.4,False,25,24.0
RlongCfewTmedium_9,RlongCfewTmedium,RlongCfewTmedium_9_LA_MIPTAIL_20260817_150812_001.json,163,103.4,887.3,False,25,24.0
RlongCfewTnone_1,RlongCfewTnone,RlongCfewTnone_1_LA_MIPTAIL_20260816_231021_000.json,186,104.2,371.5,False,25,24.0
RlongCfewTnone_10,RlongCfewTnone,RlongCfewTnone_10_LA_MIPTAIL_20260816_231021_009.json,156,102.8,309.9,False,25,24.0
RlongCfewTnone_11,RlongCfewTnone,RlongCfewTnone_11_LA_MIPTAIL_20260817_150941_038.json,174,89.6,364.6,False,25,24.0
RlongCfewTnone_12,RlongCfewTnone,RlongCfewTnone_12_LA_MIPTAIL_20260817_150716_038.json,155,94.7,452.8,False,25,24.0
RlongCfewTnone_13,RlongCfewTnone,RlongCfewTnone_13_LA_MIPTAIL_20260817_150727_038.json,161,86.1,723.1,False,25,24.0
RlongCfewTnone_14,RlongCfewTnone,RlongCfewTnone_14_LA_MIPTAIL_20260817_150740_038.json,180,77.4,214.5,False,25,24.0
RlongCfewTnone_16,RlongCfewTnone,RlongCfewTnone_16_LA_MIPTAIL_20260817_150754_038.json,185,90.6,395.5,False,25,24.0
RlongCfewTnone_17,RlongCfewTnone,RlongCfewTnone_17_LA_MIPTAIL_20260818_111057_011.json,187,84.9,443.5,False,25,24.0
RlongCfewTnone_18,RlongCfewTnone,RlongCfewTnone_18_LA_MIPTAIL_20260817_150807_038.json,163,76.1,212.4,False,25,24.0
RlongCfewTnone_19,RlongCfewTnone,RlongCfewTnone_19_LA_MIPTAIL_20260817_150812_038.json,177,78.0,200.7,False,25,24.0
RlongCfewTnone_2,RlongCfewTnone,RlongCfewTnone_2_LA_MIPTAIL_20260816_231021_001.json,155,89.6,308.6,False,25,24.0
RlongCfewTnone_20,RlongCfewTnone,RlongCfewTnone_20_LA_MIPTAIL_20260817_150816_038.json,165,94.8,372.6,False,25,24.0
RlongCfewTnone_22,RlongCfewTnone,RlongCfewTnone_22_LA_MIPTAIL_20260817_150716_074.json,156,88.7,264.9,False,25,24.0
RlongCfewTnone_24,RlongCfewTnone,RlongCfewTnone_24_LA_MIPTAIL_20260817_150740_074.json,157,77.3,194.5,False,25,24.0
RlongCfewTnone_25,RlongCfewTnone,RlongCfewTnone_25_LA_MIPTAIL_20260817_150752_074.json,167,102.2,597.7,False,25,24.0
RlongCfewTnone_3,RlongCfewTnone,RlongCfewTnone_3_LA_MIPTAIL_20260817_150727_002.json,167,77.1,198.0,False,25,24.0
RlongCfewTnone_4,RlongCfewTnone,RlongCfewTnone_4_LA_MIPTAIL_20260817_150740_002.json,162,74.6,186.6,False,25,24.0
RlongCfewTnone_5,RlongCfewTnone,RlongCfewTnone_5_LA_MIPTAIL_20260816_231021_004.json,174,97.4,359.0,False,25,24.0
RlongCfewTnone_6,RlongCfewTnone,RlongCfewTnone_6_LA_MIPTAIL_20260818_111030_001.json,177,80.2,218.8,False,25,24.0
RlongCfewTnone_7,RlongCfewTnone,RlongCfewTnone_7_LA_MIPTAIL_20260818_111057_001.json,184,108.6,798.4,False,25,24.0
RlongCfewTnone_8,RlongCfewTnone,RlongCfewTnone_8_LA_MIPTAIL_20260818_111103_001.json,157,99.3,323.3,False,25,24.0
RlongCfewTnone_9,RlongCfewTnone,RlongCfewTnone_9_LA_MIPTAIL_20260817_150812_002.json,144,87.5,610.8,False,25,24.0
RlongCfewTtight_1,RlongCfewTtight,RlongCfewTtight_1_LA_MIPTAIL_20260816_231021_010.json,183,92.0,263.1,False,25,24.0
RlongCfewTtight_10,RlongCfewTtight,RlongCfewTtight_10_LA_MIPTAIL_20260817_150816_003.json,164,95.1,529.7,False,25,24.0
RlongCfewTtight_11,RlongCfewTtight,RlongCfewTtight_11_LA_MIPTAIL_20260817_150941_039.json,164,82.1,334.3,False,25,24.0
RlongCfewTtight_14,RlongCfewTtight,RlongCfewTtight_14_LA_MIPTAIL_20260817_150740_039.json,183,81.3,286.4,False,25,24.0
RlongCfewTtight_15,RlongCfewTtight,RlongCfewTtight_15_LA_MIPTAIL_20260817_150752_039.json,167,82.7,248.6,False,25,24.0
RlongCfewTtight_16,RlongCfewTtight,RlongCfewTtight_16_LA_MIPTAIL_20260818_111030_010.json,145,90.4,417.2,True,25,24.0
RlongCfewTtight_17,RlongCfewTtight,RlongCfewTtight_17_LA_MIPTAIL_20260817_150800_039.json,188,94.9,503.7,False,25,24.0
RlongCfewTtight_19,RlongCfewTtight,RlongCfewTtight_19_LA_MIPTAIL_20260818_111117_011.json,169,87.5,665.5,True,25,24.0
RlongCfewTtight_2,RlongCfewTtight,RlongCfewTtight_2_LA_MIPTAIL_20260816_231021_011.json,180,90.7,256.8,False,25,24.0
RlongCfewTtight_20,RlongCfewTtight,RlongCfewTtight_20_LA_MIPTAIL_20260817_150816_039.json,149,87.0,241.4,False,25,24.0
RlongCfewTtight_3,RlongCfewTtight,RlongCfewTtight_3_LA_MIPTAIL_20260817_150727_003.json,184,79.3,283.2,False,25,24.0
RlongCfewTtight_4,RlongCfewTtight,RlongCfewTtight_4_LA_MIPTAIL_20260816_231021_013.json,186,103.0,332.1,False,25,24.0
RlongCfewTtight_5,RlongCfewTtight,RlongCfewTtight_5_LA_MIPTAIL_20260817_150752_003.json,155,86.3,256.0,False,25,24.0
RlongCfewTtight_6,RlongCfewTtight,RlongCfewTtight_6_LA_MIPTAIL_20260817_150754_003.json,171,83.9,248.3,False,25,24.0
RlongCfewTtight_7,RlongCfewTtight,RlongCfewTtight_7_LA_MIPTAIL_20260818_111057_002.json,153,96.9,794.4,False,25,24.0
RlongCfewTtight_8,RlongCfewTtight,RlongCfewTtight_8_LA_MIPTAIL_20260818_111103_002.json,165,80.6,252.4,False,25,24.0
RlongCfewTtight_9,RlongCfewTtight,RlongCfewTtight_9_LA_MIPTAIL_20260818_111117_001.json,169,109.0,833.9,False,25,24.0
RlongCmanyTlarge_1,RlongCmanyTlarge,RlongCmanyTlarge_1_LA_MIPTAIL_20260817_150941_004.json,148,86.7,284.3,False,25,24.0
RlongCmanyTlarge_13,RlongCmanyTlarge,RlongCmanyTlarge_13_LA_MIPTAIL_20260817_150727_040.json,155,105.8,858.9,False,25,24.0
RlongCmanyTlarge_14,RlongCmanyTlarge,RlongCmanyTlarge_14_LA_MIPTAIL_20260817_150740_040.json,172,87.3,330.5,False,25,24.0
RlongCmanyTlarge_16,RlongCmanyTlarge,RlongCmanyTlarge_16_LA_MIPTAIL_20260818_111030_011.json,167,79.6,219.9,False,25,24.0
RlongCmanyTlarge_18,RlongCmanyTlarge,RlongCmanyTlarge_18_LA_MIPTAIL_20260818_111103_011.json,170,77.6,252.2,False,25,24.0
RlongCmanyTlarge_19,RlongCmanyTlarge,RlongCmanyTlarge_19_LA_MIPTAIL_20260817_150812_040.json,162,81.4,279.5,False,25,24.0
RlongCmanyTlarge_2,RlongCmanyTlarge,RlongCmanyTlarge_2_LA_MIPTAIL_20260817_150716_004.json,182,89.7,293.9,False,25,24.0
RlongCmanyTlarge_20,RlongCmanyTlarge,RlongCmanyTlarge_20_LA_MIPTAIL_20260817_150816_040.json,163,88.4,340.8,False,25,24.0
RlongCmanyTlarge_21,RlongCmanyTlarge,RlongCmanyTlarge_21_LA_MIPTAIL_20260817_150941_076.json,187,102.8,790.0,False,25,24.0
RlongCmanyTlarge_22,RlongCmanyTlarge,RlongCmanyTlarge_22_LA_MIPTAIL_20260817_150716_076.json,157,92.4,469.2,False,25,24.0
RlongCmanyTlarge_25,RlongCmanyTlarge,RlongCmanyTlarge_25_LA_MIPTAIL_20260817_150752_076.json,146,84.8,244.0,False,25,24.0
RlongCmanyTlarge_4,RlongCmanyTlarge,RlongCmanyTlarge_4_LA_MIPTAIL_20260817_150740_004.json,182,86.0,302.2,False,25,24.0
RlongCmanyTlarge_6,RlongCmanyTlarge,RlongCmanyTlarge_6_LA_MIPTAIL_20260817_150754_004.json,144,87.2,215.6,False,25,24.0
RlongCmanyTlarge_7,RlongCmanyTlarge,RlongCmanyTlarge_7_LA_MIPTAIL_20260818_111057_003.json,156,82.6,253.0,False,25,24.0
RlongCmanyTlarge_8,RlongCmanyTlarge,RlongCmanyTlarge_8_LA_MIPTAIL_20260817_150807_004.json,147,83.0,316.4,False,25,24.0
RlongCmanyTlarge_9,RlongCmanyTlarge,RlongCmanyTlarge_9_LA_MIPTAIL_20260817_150812_004.json,165,109.4,495.2,False,25,24.0
RlongCmanyTmedium_1,RlongCmanyTmedium,RlongCmanyTmedium_1_LA_MIPTAIL_20260817_150941_005.json,162,94.9,515.6,False,25,24.0
RlongCmanyTmedium_10,RlongCmanyTmedium,RlongCmanyTmedium_10_LA_MIPTAIL_20260817_150816_005.json,146,93.7,323.3,False,25,24.0
RlongCmanyTmedium_11,RlongCmanyTmedium,RlongCmanyTmedium_11_LA_MIPTAIL_20260817_150941_041.json,150,93.2,431.1,False,25,24.0
RlongCmanyTmedium_12,RlongCmanyTmedium,RlongCmanyTmedium_12_LA_MIPTAIL_20260817_150716_041.json,147,95.9,329.8,False,25,24.0
RlongCmanyTmedium_14,RlongCmanyTmedium,RlongCmanyTmedium_14_LA_MIPTAIL_20260817_150740_041.json,166,83.9,225.2,False,25,24.0
RlongCmanyTmedium_15,RlongCmanyTmedium,RlongCmanyTmedium_15_LA_MIPTAIL_20260817_150752_041.json,162,90.0,270.3,False,25,24.0
RlongCmanyTmedium_16,RlongCmanyTmedium,RlongCmanyTmedium_16_LA_MIPTAIL_20260817_150754_041.json,151,87.3,265.8,False,25,24.0
RlongCmanyTmedium_17,RlongCmanyTmedium,RlongCmanyTmedium_17_LA_MIPTAIL_20260818_111057_013.json,186,111.7,652.5,False,25,24.0
RlongCmanyTmedium_18,RlongCmanyTmedium,RlongCmanyTmedium_18_LA_MIPTAIL_20260818_111103_012.json,167,91.5,291.9,False,25,24.0
RlongCmanyTmedium_19,RlongCmanyTmedium,RlongCmanyTmedium_19_LA_MIPTAIL_20260818_111117_012.json,175,113.2,1141.4,False,25,24.0
RlongCmanyTmedium_20,RlongCmanyTmedium,RlongCmanyTmedium_20_LA_MIPTAIL_20260817_150816_041.json,170,107.0,538.9,False,25,24.0
RlongCmanyTmedium_21,RlongCmanyTmedium,RlongCmanyTmedium_21_LA_MIPTAIL_20260817_150941_077.json,177,99.2,526.6,False,25,24.0
RlongCmanyTmedium_22,RlongCmanyTmedium,RlongCmanyTmedium_22_LA_MIPTAIL_20260817_150716_077.json,156,92.2,292.8,False,25,24.0
RlongCmanyTmedium_23,RlongCmanyTmedium,RlongCmanyTmedium_23_LA_MIPTAIL_20260817_150727_077.json,152,93.7,538.4,False,25,24.0
RlongCmanyTmedium_3,RlongCmanyTmedium,RlongCmanyTmedium_3_LA_MIPTAIL_20260817_150727_005.json,155,84.9,214.6,False,25,24.0
RlongCmanyTmedium_6,RlongCmanyTmedium,RlongCmanyTmedium_6_LA_MIPTAIL_20260818_111030_002.json,161,82.2,224.5,False,25,24.0
RlongCmanyTmedium_7,RlongCmanyTmedium,RlongCmanyTmedium_7_LA_MIPTAIL_20260818_111057_004.json,177,111.6,680.3,False,25,24.0
RlongCmanyTmedium_9,RlongCmanyTmedium,RlongCmanyTmedium_9_LA_MIPTAIL_20260817_150812_005.json,187,89.6,347.2,False,25,24.0
RlongCmanyTnone_1,RlongCmanyTnone,RlongCmanyTnone_1_LA_MIPTAIL_20260816_231021_020.json,165,104.5,467.9,False,25,24.0
RlongCmanyTnone_10,RlongCmanyTnone,RlongCmanyTnone_10_LA_MIPTAIL_20260817_150816_006.json,153,118.6,835.2,False,25,24.0
RlongCmanyTnone_11,RlongCmanyTnone,RlongCmanyTnone_11_LA_MIPTAIL_20260817_150941_042.json,169,95.8,533.9,False,25,24.0
RlongCmanyTnone_12,RlongCmanyTnone,RlongCmanyTnone_12_LA_MIPTAIL_20260817_150716_042.json,174,80.6,267.5,False,25,24.0
RlongCmanyTnone_15,RlongCmanyTnone,RlongCmanyTnone_15_LA_MIPTAIL_20260817_150752_042.json,153,91.8,356.1,False,25,24.0
RlongCmanyTnone_17,RlongCmanyTnone,RlongCmanyTnone_17_LA_MIPTAIL_20260818_111057_014.json,190,79.2,313.7,False,25,24.0
RlongCmanyTnone_18,RlongCmanyTnone,RlongCmanyTnone_18_LA_MIPTAIL_20260817_150807_042.json,178,81.7,286.2,False,25,24.0
RlongCmanyTnone_19,RlongCmanyTnone,RlongCmanyTnone_19_LA_MIPTAIL_20260817_150812_042.json,175,79.2,213.0,False,25,24.0
RlongCmanyTnone_2,RlongCmanyTnone,RlongCmanyTnone_2_LA_MIPTAIL_20260817_150716_006.json,185,89.6,256.0,False,25,24.0
RlongCmanyTnone_20,RlongCmanyTnone,RlongCmanyTnone_20_LA_MIPTAIL_20260817_150816_042.json,162,83.8,443.1,False,25,24.0
RlongCmanyTnone_23,RlongCmanyTnone,RlongCmanyTnone_23_LA_MIPTAIL_20260817_150727_078.json,155,85.0,227.0,False,25,24.0
RlongCmanyTnone_3,RlongCmanyTnone,RlongCmanyTnone_3_LA_MIPTAIL_20260816_231021_022.json,153,108.0,380.9,False,25,24.0
RlongCmanyTnone_4,RlongCmanyTnone,RlongCmanyTnone_4_LA_MIPTAIL_20260816_231021_023.json,180,96.7,270.9,False,25,24.0
RlongCmanyTnone_5,RlongCmanyTnone,RlongCmanyTnone_5_LA_MIPTAIL_20260816_231021_024.json,178,92.8,305.6,False,25,24.0
RlongCmanyTnone_6,RlongCmanyTnone,RlongCmanyTnone_6_LA_MIPTAIL_20260817_150754_006.json,187,84.6,299.6,False,25,24.0
RlongCmanyTnone_7,RlongCmanyTnone,RlongCmanyTnone_7_LA_MIPTAIL_20260817_150800_006.json,197,96.8,401.5,False,25,24.0
RlongCmanyTnone_8,RlongCmanyTnone,RlongCmanyTnone_8_LA_MIPTAIL_20260818_111103_004.json,146,94.7,305.3,False,25,24.0
RlongCmanyTnone_9,RlongCmanyTnone,RlongCmanyTnone_9_LA_MIPTAIL_20260818_111117_002.json,163,102.7,555.6,False,25,24.0
RlongCmanyTtight_1,RlongCmanyTtight,RlongCmanyTtight_1_LA_MIPTAIL_20260817_150941_007.json,152,108.7,335.2,False,25,24.0
RlongCmanyTtight_10,RlongCmanyTtight,RlongCmanyTtight_10_LA_MIPTAIL_20260817_150816_007.json,148,115.9,710.5,False,25,24.0
RlongCmanyTtight_11,RlongCmanyTtight,RlongCmanyTtight_11_LA_MIPTAIL_20260817_150941_043.json,148,132.6,1299.0,False,25,24.0
RlongCmanyTtight_12,RlongCmanyTtight,RlongCmanyTtight_12_LA_MIPTAIL_20260817_150716_043.json,151,123.6,590.7,False,25,24.0
RlongCmanyTtight_13,RlongCmanyTtight,RlongCmanyTtight_13_LA_MIPTAIL_20260817_150727_043.json,150,111.2,443.8,False,25,24.0
RlongCmanyTtight_15,RlongCmanyTtight,RlongCmanyTtight_15_LA_MIPTAIL_20260817_150752_043.json,174,106.5,588.7,False,25,24.0
RlongCmanyTtight_16,RlongCmanyTtight,RlongCmanyTtight_16_LA_MIPTAIL_20260817_150754_043.json,156,119.1,815.9,False,25,24.0
RlongCmanyTtight_18,RlongCmanyTtight,RlongCmanyTtight_18_LA_MIPTAIL_20260817_150807_043.json,172,116.0,425.5,False,25,24.0
RlongCmanyTtight_19,RlongCmanyTtight,RlongCmanyTtight_19_LA_MIPTAIL_20260818_111117_013.json,149,131.6,662.4,False,25,24.0
RlongCmanyTtight_20,RlongCmanyTtight,RlongCmanyTtight_20_LA_MIPTAIL_20260817_150816_043.json,165,98.1,430.0,False,25,24.0
RlongCmanyTtight_22,RlongCmanyTtight,RlongCmanyTtight_22_LA_MIPTAIL_20260817_150716_079.json,167,116.8,431.1,False,25,24.0
RlongCmanyTtight_23,RlongCmanyTtight,RlongCmanyTtight_23_LA_MIPTAIL_20260817_150727_079.json,146,89.7,322.0,False,25,24.0
RlongCmanyTtight_25,RlongCmanyTtight,RlongCmanyTtight_25_LA_MIPTAIL_20260817_150752_079.json,158,95.9,318.0,False,25,24.0
RlongCmanyTtight_4,RlongCmanyTtight,RlongCmanyTtight_4_LA_MIPTAIL_20260817_150740_007.json,185,124.2,971.5,False,25,24.0
RlongCmanyTtight_5,RlongCmanyTtight,RlongCmanyTtight_5_LA_MIPTAIL_20260817_150752_007.json,172,96.8,254.3,False,25,24.0
RlongCmanyTtight_6,RlongCmanyTtight,RlongCmanyTtight_6_LA_MIPTAIL_20260817_150754_007.json,150,90.9,295.8,False,25,24.0
RlongCmanyTtight_7,RlongCmanyTtight,RlongCmanyTtight_7_LA_MIPTAIL_20260817_150800_007.json,178,101.7,802.2,False,25,24.0
RlongCmanyTtight_8,RlongCmanyTtight,RlongCmanyTtight_8_LA_MIPTAIL_20260817_150807_007.json,153,114.4,939.1,False,25,24.0
RlongCmanyTtight_9,RlongCmanyTtight,RlongCmanyTtight_9_LA_MIPTAIL_20260817_150812_007.json,152,119.4,646.0,False,25,24.0
RlongCmediumTlarge_1,RlongCmediumTlarge,RlongCmediumTlarge_1_LA_MIPTAIL_20260817_150941_008.json,151,105.3,630.2,False,25,24.0
RlongCmediumTlarge_10,RlongCmediumTlarge,RlongCmediumTlarge_10_LA_MIPTAIL_20260817_150816_008.json,184,82.8,310.8,False,25,24.0
RlongCmediumTlarge_12,RlongCmediumTlarge,RlongCmediumTlarge_12_LA_MIPTAIL_20260817_150716_044.json,167,94.9,527.6,False,25,24.0
RlongCmediumTlarge_14,RlongCmediumTlarge,RlongCmediumTlarge_14_LA_MIPTAIL_20260817_150740_044.json,186,79.0,258.9,False,25,24.0
RlongCmediumTlarge_15,RlongCmediumTlarge,RlongCmediumTlarge_15_LA_MIPTAIL_20260817_150752_044.json,145,83.9,224.4,False,25,24.0
RlongCmediumTlarge_16,RlongCmediumTlarge,RlongCmediumTlarge_16_LA_MIPTAIL_20260818_111030_013.json,188,100.3,708.4,False,25,24.0
RlongCmediumTlarge_17,RlongCmediumTlarge,RlongCmediumTlarge_17_LA_MIPTAIL_20260817_150800_044.json,171,88.2,430.3,False,25,24.0
RlongCmediumTlarge_18,RlongCmediumTlarge,RlongCmediumTlarge_18_LA_MIPTAIL_20260817_150807_044.json,141,81.4,219.6,False,25,24.0
RlongCmediumTlarge_19,RlongCmediumTlarge,RlongCmediumTlarge_19_LA_MIPTAIL_20260818_111117_014.json,157,92.1,406.0,False,25,24.0
RlongCmediumTlarge_20,RlongCmediumTlarge,RlongCmediumTlarge_20_LA_MIPTAIL_20260817_150816_044.json,171,94.4,565.7,False,25,24.0
RlongCmediumTlarge_23,RlongCmediumTlarge,RlongCmediumTlarge_23_LA_MIPTAIL_20260817_150727_080.json,173,91.4,801.6,False,25,24.0
RlongCmediumTlarge_24,RlongCmediumTlarge,RlongCmediumTlarge_24_LA_MIPTAIL_20260817_150740_080.json,185,94.2,438.4,False,25,24.0
RlongCmediumTlarge_4,RlongCmediumTlarge,RlongCmediumTlarge_4_LA_MIPTAIL_20260817_150740_008.json,179,77.6,276.0,False,25,24.0
RlongCmediumTlarge_5,RlongCmediumTlarge,RlongCmediumTlarge_5_LA_MIPTAIL_20260817_150752_008.json,161,98.0,708.4,False,25,24.0
RlongCmediumTlarge_6,RlongCmediumTlarge,RlongCmediumTlarge_6_LA_MIPTAIL_20260818_111030_003.json,177,108.5,606.0,False,25,24.0
RlongCmediumTlarge_7,RlongCmediumTlarge,RlongCmediumTlarge_7_LA_MIPTAIL_20260818_111057_005.json,170,86.8,320.1,False,25,24.0
RlongCmediumTlarge_8,RlongCmediumTlarge,RlongCmediumTlarge_8_LA_MIPTAIL_20260817_150807_008.json,160,84.6,255.4,False,25,24.0
RlongCmediumTlarge_9,RlongCmediumTlarge,RlongCmediumTlarge_9_LA_MIPTAIL_20260818_111117_003.json,145,87.5,227.4,False,25,24.0
RlongCmediumTmedium_10,RlongCmediumTmedium,RlongCmediumTmedium_10_LA_MIPTAIL_20260817_150816_009.json,159,84.8,213.7,False,25,24.0
RlongCmediumTmedium_11,RlongCmediumTmedium,RlongCmediumTmedium_11_LA_MIPTAIL_20260817_150941_045.json,186,101.0,468.2,False,25,24.0
RlongCmediumTmedium_12,RlongCmediumTmedium,RlongCmediumTmedium_12_LA_MIPTAIL_20260817_150716_045.json,179,85.4,242.8,False,25,24.0
RlongCmediumTmedium_14,RlongCmediumTmedium,RlongCmediumTmedium_14_LA_MIPTAIL_20260817_150740_045.json,155,86.4,269.9,False,25,24.0
RlongCmediumTmedium_16,RlongCmediumTmedium,RlongCmediumTmedium_16_LA_MIPTAIL_20260817_150754_045.json,145,81.9,249.9,False,25,24.0
RlongCmediumTmedium_17,RlongCmediumTmedium,RlongCmediumTmedium_17_LA_MIPTAIL_20260818_111057_016.json,156,94.2,750.9,False,25,24.0
RlongCmediumTmedium_18,RlongCmediumTmedium,RlongCmediumTmedium_18_LA_MIPTAIL_20260818_111103_013.json,179,85.6,325.5,False,25,24.0
RlongCmediumTmedium_19,RlongCmediumTmedium,RlongCmediumTmedium_19_LA_MIPTAIL_20260818_111117_015.json,146,88.2,271.1,False,25,24.0
RlongCmediumTmedium_2,RlongCmediumTmedium,RlongCmediumTmedium_2_LA_MIPTAIL_20260817_150716_009.json,166,88.1,273.4,False,25,24.0
RlongCmediumTmedium_20,RlongCmediumTmedium,RlongCmediumTmedium_20_LA_MIPTAIL_20260817_150816_045.json,156,95.1,574.2,False,25,24.0
RlongCmediumTmedium_22,RlongCmediumTmedium,RlongCmediumTmedium_22_LA_MIPTAIL_20260817_150716_081.json,183,99.0,577.1,False,25,24.0
RlongCmediumTmedium_23,RlongCmediumTmedium,RlongCmediumTmedium_23_LA_MIPTAIL_20260817_150727_081.json,171,94.7,330.6,False,25,24.0
RlongCmediumTmedium_25,RlongCmediumTmedium,RlongCmediumTmedium_25_LA_MIPTAIL_20260817_150752_081.json,178,108.8,625.5,False,25,24.0
RlongCmediumTmedium_4,RlongCmediumTmedium,RlongCmediumTmedium_4_LA_MIPTAIL_20260817_150740_009.json,179,90.0,499.8,False,25,24.0
RlongCmediumTmedium_5,RlongCmediumTmedium,RlongCmediumTmedium_5_LA_MIPTAIL_20260817_150752_009.json,158,81.7,220.5,False,25,24.0
