
Gurobi 9.5.2 (linux64) logging started Thu Aug 13 16:06:03 2026

Set parameter LogFile to value "/mnt/beegfs/users/celinep/ChargeAndBreak/logs/oracle_RlongCmanyTnone_22__kw700_gurobi.log"
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 16 physical cores, 32 logical processors, using up to 32 threads
Optimize a model with 8057 rows, 4251 columns and 127995 nonzeros
Model fingerprint: 0x44ed37f9
Variable types: 2678 continuous, 1573 integer (1573 binary)
Coefficient statistics:
  Matrix range     [4e-02, 2e+03]
  Objective range  [5e-01, 1e+00]
  Bounds range     [1e+00, 5e+01]
  RHS range        [2e-02, 2e+07]

User MIP start produced solution with objective 103.983 (0.09s)
Loaded user MIP start with objective 103.983

Presolve removed 2537 rows and 823 columns
Presolve time: 1.10s
Presolved: 5520 rows, 3428 columns, 116079 nonzeros
Variable types: 2047 continuous, 1381 integer (1381 binary)
Root relaxation presolve removed 151 rows and 94 columns
Root relaxation presolved: 5369 rows, 3334 columns, 88696 nonzeros


Root relaxation: objective 8.641169e+01, 5795 iterations, 1.35 seconds (1.30 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   86.41169    0  404  103.98258   86.41169  16.9%     -    3s
     0     0   90.16022    0  462  103.28138   90.16022  12.7%     -   35s
     0     0   90.16103    0  520  103.28138   90.16103  12.7%     -   35s
     0     0   90.18290    0  529  103.28138   90.18290  12.7%     -   37s
     0     0   90.18863    0  536  103.28138   90.18863  12.7%     -   38s
     0     0   90.18940    0  532  103.28138   90.18940  12.7%     -   38s
     0     0   90.26585    0  486  103.28138   90.26585  12.6%     -   40s
     0     0   90.27767    0  457  103.28138   90.27767  12.6%     -   41s
     0     0   90.27933    0  514  103.28138   90.27933  12.6%     -   41s
     0     0   90.27961    0  517  103.28138   90.27961  12.6%     -   41s
     0     0   90.31841    0  418  103.28138   90.31841  12.6%     -   44s
     0     0   90.32361    0  498  103.28138   90.32361  12.5%     -   45s
     0     0   90.32436    0  467  103.28138   90.32436  12.5%     -   45s
     0     0   90.34100    0  511  103.28138   90.34100  12.5%     -   47s
     0     0   90.34693    0  483  103.28138   90.34693  12.5%     -   48s
     0     0   90.34773    0  514  103.28138   90.34773  12.5%     -   48s
     0     0   90.36848    0  456  103.28138   90.36848  12.5%     -   50s
     0     0   90.37089    0  480  103.28138   90.37089  12.5%     -   51s
     0     0   90.37384    0  482  103.28138   90.37384  12.5%     -   51s
     0     0   90.37402    0  472  103.28138   90.37402  12.5%     -   52s
     0     0   90.41390    0  480  103.28138   90.41390  12.5%     -   54s
     0     0   90.41990    0  479  103.28138   90.41990  12.5%     -   55s
     0     0   90.42167    0  488  103.28138   90.42167  12.5%     -   55s
     0     0   90.42184    0  490  103.28138   90.42184  12.5%     -   55s
     0     0   90.44782    0  478  103.28138   90.44782  12.4%     -   58s
     0     0   90.45584    0  480  103.28138   90.45584  12.4%     -   58s
     0     0   90.45612    0  459  103.28138   90.45612  12.4%     -   58s
H    0     0                     103.1997923   90.45612  12.3%     -   60s
     0     0   90.46781    0  486  103.19979   90.46781  12.3%     -   60s
     0     0   90.46976    0  483  103.19979   90.46976  12.3%     -   60s
     0     0   90.47013    0  487  103.19979   90.47013  12.3%     -   60s
     0     0   90.50374    0  522  103.19979   90.50374  12.3%     -   62s
H    0     0                     103.1285180   90.50374  12.2%     -   62s
     0     0   90.51257    0  519  103.12852   90.51257  12.2%     -   63s
     0     0   90.51467    0  542  103.12852   90.51467  12.2%     -   63s
     0     0   90.51528    0  530  103.12852   90.51528  12.2%     -   63s
     0     0   90.52978    0  490  103.12852   90.52978  12.2%     -   66s
H    0     0                     103.1261517   90.52978  12.2%     -   66s
     0     0   90.53239    0  518  103.12615   90.53239  12.2%     -   66s
     0     0   90.53330    0  537  103.12615   90.53330  12.2%     -   66s
     0     0   90.55276    0  504  103.12615   90.55276  12.2%     -   69s
     0     0   90.55856    0  501  103.12615   90.55856  12.2%     -   70s
     0     0   90.56129    0  511  103.12615   90.56129  12.2%     -   70s
     0     0   90.56222    0  500  103.12615   90.56222  12.2%     -   70s
     0     0   90.59668    0  505  103.12615   90.59668  12.1%     -   72s
     0     0   90.61010    0  514  103.12615   90.61010  12.1%     -   73s
     0     0   90.61114    0  527  103.12615   90.61114  12.1%     -   73s
     0     0   90.63046    0  534  103.12615   90.63046  12.1%     -   76s
     0     0   90.63446    0  540  103.12615   90.63446  12.1%     -   76s
     0     0   90.63554    0  528  103.12615   90.63554  12.1%     -   76s
     0     0   90.65643    0  524  103.12615   90.65643  12.1%     -   79s
     0     0   90.67341    0  535  103.12615   90.67341  12.1%     -   79s
     0     0   90.67735    0  518  103.12615   90.67735  12.1%     -   80s
     0     0   90.67934    0  524  103.12615   90.67934  12.1%     -   80s
     0     0   90.67979    0  527  103.12615   90.67979  12.1%     -   80s
     0     0   90.71667    0  497  103.12615   90.71667  12.0%     -   82s
H    0     0                     103.0573011   90.71667  12.0%     -   82s
     0     0   90.72363    0  524  103.05730   90.72363  12.0%     -   82s
     0     0   90.72804    0  527  103.05730   90.72804  12.0%     -   83s
     0     0   90.72920    0  535  103.05730   90.72920  12.0%     -   83s
     0     0   90.77351    0  512  103.05730   90.77351  11.9%     -   85s
H    0     0                     103.0573011   90.77351  11.9%     -   85s
     0     0   90.78187    0  501  103.05730   90.78187  11.9%     -   86s
     0     0   90.78654    0  516  103.05730   90.78654  11.9%     -   86s
     0     0   90.78781    0  518  103.05730   90.78781  11.9%     -   86s
     0     0   90.83357    0  441  103.05730   90.83357  11.9%     -   88s
     0     0   90.84180    0  506  103.05730   90.84180  11.9%     -   88s
     0     0   90.84319    0  512  103.05730   90.84319  11.9%     -   88s
     0     0   90.91822    0  492  103.05730   90.91822  11.8%     -   91s
     0     0   90.92516    0  507  103.05730   90.92516  11.8%     -   92s
     0     0   90.92681    0  503  103.05730   90.92681  11.8%     -   92s
     0     0   90.92731    0  507  103.05730   90.92731  11.8%     -   92s
H    0     0                     103.0545546   90.92731  11.8%     -   94s
     0     0   91.07419    0  380  103.05455   91.07419  11.6%     -   95s
     0     0   91.09705    0  466  103.05455   91.09705  11.6%     -   96s
     0     0   91.10102    0  491  103.05455   91.10102  11.6%     -   96s
     0     0   91.10152    0  503  103.05455   91.10152  11.6%     -   96s
     0     0   91.13720    0  477  103.05455   91.13720  11.6%     -   98s
     0     0   91.14529    0  496  103.05455   91.14529  11.6%     -   99s
     0     0   91.14710    0  507  103.05455   91.14710  11.6%     -   99s
     0     0   91.14753    0  509  103.05455   91.14753  11.6%     -   99s
     0     0   91.21457    0  527  103.05455   91.21457  11.5%     -  101s
     0     0   91.22637    0  513  103.05455   91.22637  11.5%     -  101s
     0     0   91.22735    0  511  103.05455   91.22735  11.5%     -  101s
     0     0   91.24964    0  508  103.05455   91.24964  11.5%     -  104s
     0     0   91.25742    0  532  103.05455   91.25742  11.4%     -  104s
H    0     0                     103.0104455   91.26249  11.4%     -  105s
     0     0   91.26249    0  526  103.01045   91.26249  11.4%     -  105s
     0     0   91.26335    0  519  103.01045   91.26335  11.4%     -  105s
     0     0   91.31212    0  492  103.01045   91.31212  11.4%     -  107s
     0     0   91.31837    0  522  103.01045   91.31837  11.4%     -  108s
     0     0   91.32283    0  506  103.01045   91.32283  11.3%     -  108s
     0     0   91.32388    0  535  103.01045   91.32388  11.3%     -  108s
     0     0   91.37851    0  496  103.01045   91.37851  11.3%     -  112s
     0     0   91.38811    0  484  103.01045   91.38811  11.3%     -  113s
     0     0   91.39331    0  506  103.01045   91.39331  11.3%     -  113s
     0     0   91.39454    0  486  103.01045   91.39454  11.3%     -  113s
     0     0   91.42296    0  530  103.01045   91.42296  11.2%     -  115s
     0     0   91.44144    0  543  103.01045   91.44144  11.2%     -  115s
     0     0   91.44226    0  539  103.01045   91.44226  11.2%     -  116s
     0     0   91.48436    0  466  103.01045   91.48436  11.2%     -  119s
     0     0   91.49069    0  526  103.01045   91.49069  11.2%     -  120s
     0     0   91.49294    0  576  103.01045   91.49294  11.2%     -  121s
     0     0   91.49384    0  581  103.01045   91.49384  11.2%     -  121s
     0     0   91.52105    0  541  103.01045   91.52105  11.2%     -  122s
H    0     0                     102.8887641   91.52105  11.0%     -  123s
     0     0   91.52311    0  550  102.88876   91.52311  11.0%     -  123s
H    0     0                     102.5402484   91.52311  10.7%     -  126s
     0     0   91.53524    0  568  102.54025   91.53524  10.7%     -  126s
     0     0   91.53524    0  532  102.54025   91.53524  10.7%     -  128s
H    0     0                     102.5208567   91.53524  10.7%     -  128s
H    0     2                     102.4058253   91.53524  10.6%     -  129s
     0     2   91.53524    0  526  102.40583   91.53524  10.6%     -  129s
     1     4   91.53796    1  521  102.40583   91.53532  10.6%   236  130s
    15    32   91.79185    4  503  102.40583   91.58396  10.6%   692  136s
H   31    48                     102.4058253   91.60406  10.5%   702  138s
    47    64   91.67921    6  517  102.40583   91.65290  10.5%   691  140s
    63    80   91.70683    7  537  102.40583   91.68057  10.5%   707  146s
H   79    96                     102.3301221   91.70698  10.4%   671  152s
